지역명,규모구분,연도,월,분양가격(제곱미터)
경기,전용면적 102제곱미터초과,2020,01,5204
부산,모든면적,2020,01,3884
부산,전용면적 60제곱미터이하,2020,01,3711
부산,전용면적 60제곱미터초과 85제곱미터이하,2020,01,3907
부산,전용면적 85제곱미터초과 102제곱미터이하,2020,01,4401
부산,전용면적 102제곱미터초과,2020,01,4322
대구,모든면적,2020,01,4420
대구,전용면적 60제곱미터이하,2020,01,4324
대구,전용면적 60제곱미터초과 85제곱미터이하,2020,01,4417
대구,전용면적 85제곱미터초과 102제곱미터이하,2020,01,4067
대구,전용면적 102제곱미터초과,2020,01,5117
광주,모든면적,2020,01,3843
광주,전용면적 60제곱미터이하,2020,01,3926
광주,전용면적 60제곱미터초과 85제곱미터이하,2020,01,3861
광주,전용면적 85제곱미터초과 102제곱미터이하,2020,01,
광주,전용면적 102제곱미터초과,2020,01,4310
대전,모든면적,2020,01,3632
대전,전용면적 60제곱미터이하,2020,01,3534
대전,전용면적 60제곱미터초과 85제곱미터이하,2020,01,3567
대전,전용면적 85제곱미터초과 102제곱미터이하,2020,01,
대전,전용면적 102제곱미터초과,2020,01,4500
울산,모든면적,2020,01,3143
울산,전용면적 60제곱미터이하,2020,01,3399
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,01,3114
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,01,
울산,전용면적 102제곱미터초과,2020,01,
세종,모든면적,2020,01,3458
세종,전용면적 60제곱미터이하,2020,01,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,01,3395
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,01,3510
세종,전용면적 102제곱미터초과,2020,01,3931
강원,모든면적,2020,01,2487
강원,전용면적 60제곱미터이하,2020,01,2560
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,01,2464
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,01,3329
강원,전용면적 102제곱미터초과,2020,01,3891
충북,모든면적,2020,01,2305
충북,전용면적 60제곱미터이하,2020,01,2324
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,01,2297
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,01,2634
충북,전용면적 102제곱미터초과,2020,01,2532
충남,모든면적,2020,01,2640
충남,전용면적 60제곱미터이하,2020,01,2382
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,01,2666
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,01,3201
충남,전용면적 102제곱미터초과,2020,01,2835
전북,모든면적,2020,01,2468
전북,전용면적 60제곱미터이하,2020,01,2526
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,01,2458
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,01,2764
전북,전용면적 102제곱미터초과,2020,01,2667
전남,모든면적,2020,01,2485
전남,전용면적 60제곱미터이하,2020,01,2529
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,01,2486
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,01,
전남,전용면적 102제곱미터초과,2020,01,3053
경북,모든면적,2020,01,3074
경북,전용면적 60제곱미터이하,2020,01,2578
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,01,3061
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,01,
경북,전용면적 102제곱미터초과,2020,01,3457
경남,모든면적,2020,01,3063
경남,전용면적 60제곱미터이하,2020,01,2780
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,01,3065
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,01,3247
경남,전용면적 102제곱미터초과,2020,01,
제주,모든면적,2020,01,3955
제주,전용면적 60제곱미터이하,2020,01,4039
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,01,3962
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,01,
제주,전용면적 102제곱미터초과,2020,01,3601
서울,모든면적,2020,02,7972
서울,전용면적 60제곱미터이하,2020,02,8193
서울,전용면적 60제곱미터초과 85제곱미터이하,2020,02,8140
서울,전용면적 85제곱미터초과 102제곱미터이하,2020,02,13835
서울,전용면적 102제곱미터초과,2020,02,9039
인천,모든면적,2020,02,4084
인천,전용면적 60제곱미터이하,2020,02,3994
인천,전용면적 60제곱미터초과 85제곱미터이하,2020,02,4079
인천,전용면적 85제곱미터초과 102제곱미터이하,2020,02,3981
인천,전용면적 102제곱미터초과,2020,02,4958
경기,모든면적,2020,02,4502
경기,전용면적 60제곱미터이하,2020,02,4918
경기,전용면적 60제곱미터초과 85제곱미터이하,2020,02,4402
경기,전용면적 85제곱미터초과 102제곱미터이하,2020,02,5418
경기,전용면적 102제곱미터초과,2020,02,5133
부산,모든면적,2020,02,3924
부산,전용면적 60제곱미터이하,2020,02,3760
부산,전용면적 60제곱미터초과 85제곱미터이하,2020,02,3941
부산,전용면적 85제곱미터초과 102제곱미터이하,2020,02,4401
부산,전용면적 102제곱미터초과,2020,02,4322
대구,모든면적,2020,02,4420
대구,전용면적 60제곱미터이하,2020,02,4300
대구,전용면적 60제곱미터초과 85제곱미터이하,2020,02,4418
대구,전용면적 85제곱미터초과 102제곱미터이하,2020,02,4060
대구,전용면적 102제곱미터초과,2020,02,5117
광주,모든면적,2020,02,3843
광주,전용면적 60제곱미터이하,2020,02,3926
광주,전용면적 60제곱미터초과 85제곱미터이하,2020,02,3861
광주,전용면적 85제곱미터초과 102제곱미터이하,2020,02,
광주,전용면적 102제곱미터초과,2020,02,4310
대전,모든면적,2020,02,3632
대전,전용면적 60제곱미터이하,2020,02,3534
대전,전용면적 60제곱미터초과 85제곱미터이하,2020,02,3567
대전,전용면적 85제곱미터초과 102제곱미터이하,2020,02,
대전,전용면적 102제곱미터초과,2020,02,4500
울산,모든면적,2020,02,3143
울산,전용면적 60제곱미터이하,2020,02,3399
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,02,3114
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,02,
울산,전용면적 102제곱미터초과,2020,02,
세종,모든면적,2020,02,3458
세종,전용면적 60제곱미터이하,2020,02,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,02,3395
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,02,3510
세종,전용면적 102제곱미터초과,2020,02,3931
강원,모든면적,2020,02,2523
강원,전용면적 60제곱미터이하,2020,02,2560
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,02,2501
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,02,3329
강원,전용면적 102제곱미터초과,2020,02,3906
충북,모든면적,2020,02,2395
충북,전용면적 60제곱미터이하,2020,02,2420
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,02,2384
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,02,2634
충북,전용면적 102제곱미터초과,2020,02,2532
충남,모든면적,2020,02,2604
충남,전용면적 60제곱미터이하,2020,02,2389
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,02,2622
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,02,3201
충남,전용면적 102제곱미터초과,2020,02,2835
전북,모든면적,2020,02,2468
전북,전용면적 60제곱미터이하,2020,02,2526
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,02,2458
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,02,2764
전북,전용면적 102제곱미터초과,2020,02,2667
전남,모든면적,2020,02,2506
전남,전용면적 60제곱미터이하,2020,02,2529
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,02,2507
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,02,
전남,전용면적 102제곱미터초과,2020,02,3053
경북,모든면적,2020,02,2555
경북,전용면적 60제곱미터이하,2020,02,2578
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,02,2549
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,02,
경북,전용면적 102제곱미터초과,2020,02,2756
경남,모든면적,2020,02,3063
경남,전용면적 60제곱미터이하,2020,02,2780
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,02,3065
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,02,3247
경남,전용면적 102제곱미터초과,2020,02,
제주,모든면적,2020,02,3955
제주,전용면적 60제곱미터이하,2020,02,4039
제주,전용면적 60제곱미터초과 85제곱미터이하,2020,02,3962
제주,전용면적 85제곱미터초과 102제곱미터이하,2020,02,
제주,전용면적 102제곱미터초과,2020,02,3601
서울,모든면적,2020,03,8029
서울,전용면적 60제곱미터이하,2020,03,8533
서울,전용면적 60제곱미터초과 85제곱미터이하,2020,03,8160
서울,전용면적 85제곱미터초과 102제곱미터이하,2020,03,13835
서울,전용면적 102제곱미터초과,2020,03,9035
인천,모든면적,2020,03,4260
인천,전용면적 60제곱미터이하,2020,03,4057
인천,전용면적 60제곱미터초과 85제곱미터이하,2020,03,4293
인천,전용면적 85제곱미터초과 102제곱미터이하,2020,03,3936
인천,전용면적 102제곱미터초과,2020,03,4972
경기,모든면적,2020,03,4476
경기,전용면적 60제곱미터이하,2020,03,4893
경기,전용면적 60제곱미터초과 85제곱미터이하,2020,03,4376
경기,전용면적 85제곱미터초과 102제곱미터이하,2020,03,5447
경기,전용면적 102제곱미터초과,2020,03,5145
부산,모든면적,2020,03,3950
부산,전용면적 60제곱미터이하,2020,03,3789
부산,전용면적 60제곱미터초과 85제곱미터이하,2020,03,3965
부산,전용면적 85제곱미터초과 102제곱미터이하,2020,03,4401
부산,전용면적 102제곱미터초과,2020,03,4322
대구,모든면적,2020,03,4498
대구,전용면적 60제곱미터이하,2020,03,4291
대구,전용면적 60제곱미터초과 85제곱미터이하,2020,03,4497
대구,전용면적 85제곱미터초과 102제곱미터이하,2020,03,4060
대구,전용면적 102제곱미터초과,2020,03,5117
광주,모든면적,2020,03,3843
광주,전용면적 60제곱미터이하,2020,03,3926
광주,전용면적 60제곱미터초과 85제곱미터이하,2020,03,3861
광주,전용면적 85제곱미터초과 102제곱미터이하,2020,03,
광주,전용면적 102제곱미터초과,2020,03,4310
대전,모든면적,2020,03,3402
대전,전용면적 60제곱미터이하,2020,03,3534
대전,전용면적 60제곱미터초과 85제곱미터이하,2020,03,3395
대전,전용면적 85제곱미터초과 102제곱미터이하,2020,03,
대전,전용면적 102제곱미터초과,2020,03,
울산,모든면적,2020,03,3143
울산,전용면적 60제곱미터이하,2020,03,3399
울산,전용면적 60제곱미터초과 85제곱미터이하,2020,03,3114
울산,전용면적 85제곱미터초과 102제곱미터이하,2020,03,
울산,전용면적 102제곱미터초과,2020,03,
세종,모든면적,2020,03,3458
세종,전용면적 60제곱미터이하,2020,03,
세종,전용면적 60제곱미터초과 85제곱미터이하,2020,03,3395
세종,전용면적 85제곱미터초과 102제곱미터이하,2020,03,3510
세종,전용면적 102제곱미터초과,2020,03,3931
강원,모든면적,2020,03,2468
강원,전용면적 60제곱미터이하,2020,03,2517
강원,전용면적 60제곱미터초과 85제곱미터이하,2020,03,2438
강원,전용면적 85제곱미터초과 102제곱미터이하,2020,03,
강원,전용면적 102제곱미터초과,2020,03,3906
충북,모든면적,2020,03,2400
충북,전용면적 60제곱미터이하,2020,03,2420
충북,전용면적 60제곱미터초과 85제곱미터이하,2020,03,2390
충북,전용면적 85제곱미터초과 102제곱미터이하,2020,03,2634
충북,전용면적 102제곱미터초과,2020,03,2756
충남,모든면적,2020,03,2608
충남,전용면적 60제곱미터이하,2020,03,2390
충남,전용면적 60제곱미터초과 85제곱미터이하,2020,03,2631
충남,전용면적 85제곱미터초과 102제곱미터이하,2020,03,3201
충남,전용면적 102제곱미터초과,2020,03,2835
전북,모든면적,2020,03,2468
전북,전용면적 60제곱미터이하,2020,03,2526
전북,전용면적 60제곱미터초과 85제곱미터이하,2020,03,2458
전북,전용면적 85제곱미터초과 102제곱미터이하,2020,03,2764
전북,전용면적 102제곱미터초과,2020,03,2667
전남,모든면적,2020,03,2576
전남,전용면적 60제곱미터이하,2020,03,2689
전남,전용면적 60제곱미터초과 85제곱미터이하,2020,03,2569
전남,전용면적 85제곱미터초과 102제곱미터이하,2020,03,3005
전남,전용면적 102제곱미터초과,2020,03,3692
경북,모든면적,2020,03,2555
경북,전용면적 60제곱미터이하,2020,03,2578
경북,전용면적 60제곱미터초과 85제곱미터이하,2020,03,2549
경북,전용면적 85제곱미터초과 102제곱미터이하,2020,03,
경북,전용면적 102제곱미터초과,2020,03,2756
경남,모든면적,2020,03,2968
경남,전용면적 60제곱미터이하,2020,03,2780
경남,전용면적 60제곱미터초과 85제곱미터이하,2020,03,2971
경남,전용면적 85제곱미터초과 102제곱미터이하,2020,03,3247
경남,전용면적 102제곱미터초과,2020,03,
